8972	Sound	The-First-Men-in-the-Moon_8972
8973	Sound	Little-Wars_8973
8974	Sound	The-Invisible-Man--A-Grotesque-Romance_8974
8975	Sound	The-Research-Magnificent_8975
8976	Sound	The-War-of-the-Worlds_8976
8977	Sound	The-Wheels-of-Chance_8977
8978	Sound	When-the-Sleeper-Wakes_8978
8979	Sound	Five-Weeks-in-a-Balloon_8979
8980	Sound	Robur-the-Conqueror_8980
8981	Sound	Eight-Hundred-Leagues-on-the-Amazon_8981
8982	Sound	Around-the-World-in-Eighty-Days_8982
8983	Sound	A-Journey-to-the-Interior-of-the-Earth_8983
8984	Sound	Off-on-a-Comet_8984
8985	Sound	In-Search-of-the-Castaways_8985
8986	Sound	From-the-Earth-to-the-Moon_8986
8987	Sound	Michael-Strogoff_8987
8988	Sound	The-Master-of-the-World_8988
8989	Sound	The-Survivors-of-the-Chancellor--Diary-of-J.R.-Kazallon-Passenger_8989
8990	Sound	The-Underground-City--Or-The-Black-Indies--13--Sometimes-Called-The-Child-of-the-Cavern-_8990
9001	Sound	Personal-Recollections-of-Joan-of-Arc---Volume-01_9001
9002	Sound	Personal-Recollections-of-Joan-of-Arc---Volume-02_9002
9003	Sound	The--30-000-Bequest-and-Other-Stories_9003
9004	Sound	Extract-from-Captain-Stormfield-s-Visit-to-Heaven_9004
9005	Sound	Following-the-Equator_9005
9006	Sound	The-Man-That-Corrupted-Hadleyburg_9006
9007	Sound	Adventures-of-Huckleberry-Finn_9007
9008	Sound	A-Horse-s-Tale_9008
9009	Sound	Life-on-the-Mississippi_9009
9010	Sound	On-the-Decay-of-the-Art-of-Lying_9010
9011	Sound	The-American-Claimant_9011
9012	Sound	A-Burlesque-Autobiography_9012
9013	Sound	The-Facts-Concerning-the-Recent-Carnival-of-Crime-in-Connecticut_9013
9014	Sound	The-Letters-of-Mark-Twain_9014
9015	Sound	The-Curious-Republic-of-Gondour-and-Other-Whimsical-Sketches_9015
9016	Sound	Christian-Science_9016
9017	Sound	A-Double-Barrelled-Detective-Story_9017
9018	Sound	In-Defense-of-Harriet-Shelley_9018
9019	Sound	A-Dog-s-Tale_9019
9020	Sound	Those-Extraordinary-Twins_9020
9021	Sound	Fenimore-Cooper-s-Literary-Offences_9021
9022	Sound	Goldsmith-s-Friend-Abroad-Again_9022
9023	Sound	The-Gilded-Age_9023
9024	Sound	The-Man-That-Corrupted-Hadleyburg-and-Other-Stories_9024
9025	Sound	How-to-Tell-a-Story-and-Other-Essays_9025
9026	Sound	The-Innocents-Abroad_9026
9027	Sound	Alonzo-Fitz-and-Other-Stories_9027
9028	Sound	The-Mysterious-Stranger_9028
9029	Sound	Mark-Twain-s-Speeches_9029
9030	Sound	Essays-on-Paul-Bourget_9030
9031	Sound	Some-Rambling-Notes-of-an-Idle-Excursion_9031
9032	Sound	Roughing-It_9032
9033	Sound	Sketches-New-and-Old_9033
9034	Sound	The-Stolen-White-Elephant_9034
9035	Sound	The-Tragedy-of-Pudd-nhead-Wilson_9035
9036	Sound	Tom-Sawyer-Abroad_9036
9037	Sound	Tom-Sawyer-Detective_9037
9038	Sound	The-Adventures-of-Tom-Sawyer_9038
9039	Sound	Is-Shakespeare-Dead-_9039
9040	Sound	A-Tramp-Abroad_9040
9041	Sound	What-Is-Man--and-Other-Essays_9041
9042	Sound	Extracts-from-Adam-s-Diary_9042
9056	Sound	Bad-Medicine_9056
9113	Sound	Before-Adam_9113
9114	Sound	Burning-Daylight_9114
9115	Sound	The-Call-of-the-Wild_9115
9116	Lost	
9117	Lost	
9118	Lost	
9119	Lost	
9120	Lost	
9121	Lost	
9122	Lost	
9123	Lost	
9124	Lost	
9125	Lost	
9126	Lost	
9127	Lost	
9128	Lost	
9129	Lost	
9130	Lost	
9131	Lost	
9132	Lost	
9133	Lost	
9134	Lost	
9135	Lost	
9136	Lost	
9137	Lost	
9138	Lost	
9139	Lost	
9140	Lost	
9141	Lost	
9142	Lost	
9143	Sound	The-Valley-of-the-Moon_9143
9144	Lost	
9145	Sound	White-Fang_9145
9146	Sound	I-and-my-Chimney_9146
9147	Sound	Moby-Dick_9147
9268	Sound	Omoo--Adventures-in-the-South-Seas_9268
9269	Sound	Typee_9269
9270	Sound	The-Battle-of-the-Books_9270
9271	Sound	The-Bickerstaff-Partridge-Papers_9271
9272	Sound	Gulliver-s-Travels_9272
9273	Sound	A-Modest-Proposal_9273
9274	Sound	The-Journal-to-Stella_9274
9275	Sound	A-Tale-of-a-Tub_9275
9276	Sound	Three-Sermons-Three-Prayers_9276
9277	Sound	Crucial-Instances_9277
9278	Sound	Bunner-Sisters_9278
9279	Sound	Fighting-France-from-Dunkerque-to-Belfort_9279
9280	Sound	The-House-of-Mirth_9280
9281	Sound	The-Hermit-and-the-Wild-Woman-and-Other-Stories_9281
9282	Sound	Madame-de-Treymes_9282
9283	Sound	Artemis-to-Actaeon-and-Other-Verses_9283
9284	Sound	Sanctuary_9284
9285	Sound	Summer_9285
9286	Sound	The-Descent-of-Man-and-Other-Stories_9286
9287	Sound	The-Glimpses-of-the-Moon_9287
9288	Sound	Ethan-Frome_9288
9289	Sound	Tales-of-Men-and-Ghosts_9289
9290	Sound	The-Touchstone_9290
9291	Sound	The-Reef_9291
9292	Sound	The-Valley-of-Decision_9292
9293	Sound	Early-Short-Fiction-of-Edith-Wharton_9293
9336	Sound	To-morrow_9336
9337	Sound	Amy-Foster_9337
9338	Sound	The-Secret-Agent_9338
9339	Sound	A-Personal-Record_9339
9340	Sound	The-Arrow-of-Gold_9340
9341	Sound	Chance--A-Tale-in-Two-Parts_9341
9342	Sound	Falk_9342
9343	Sound	Heart-of-Darkness_9343
9344	Sound	Almayer-s-Folly_9344
9345	Sound	Nostromo_9345
9346	Sound	Notes-on-Life-and-Letters_9346
9347	Sound	An-Outcast-of-the-Islands_9347
9348	Sound	Some-Reminiscences_9348
9349	Sound	A-Set-of-Six_9349
9350	Sound	The-Shadow-Line_9350
9351	Sound	The-Secret-Sharer_9351
9352	Sound	The-End-of-the-Tether_9352
9353	Sound	The-Mirror-of-the-Sea_9353
9354	Sound	Tales-of-Unrest_9354
9355	Sound	The-Rescue_9355
9356	Sound	#NAME?
9357	Sound	Typhoon_9357
9358	Sound	Victory--An-Island-Tale_9358
9359	Sound	Under-Western-Eyes_9359
9360	Sound	Within-the-Tides_9360
9361	Sound	Youth_9361
9392	Image	
9416	Sound	A-Changed-Man-and-Other-Tales_9416
9417	Sound	Far-from-the-Madding-Crowd_9417
9418	Sound	Desperate-Remedies_9418
9419	Sound	The-Dynasts_9419
9420	Sound	The-Hand-of-Ethelberta_9420
9421	Sound	Jude-the-Obscure_9421
9422	Sound	A-Laodicean_9422
9423	Sound	Life-s-Little-Ironies--13-A-set-of-tales-with-some-colloquial-sketches-entitled-A-Few-Crusted-__9423
9424	Sound	Late-Lyrics-and-Earlier_9424
9425	Sound	The-Mayor-of-Casterbridge_9425
9426	Sound	Moments-of-Vision_9426
9427	Sound	The-Return-of-the-Native_9427
9428	Sound	A-Group-of-Noble-Dames_9428
9429	Sound	A-Pair-of-Blue-Eyes_9429
9430	Sound	Poems-of-the-Past-and-the-Present_9430
9431	Sound	Romantic-Adventures-of-a-Milkmaid_9431
9432	Sound	Satires-of-Circumstance-etc._9432
9433	Sound	Tess-of-the-d-Urbervilles--A-Pure-Woman_9433
9434	Sound	Time-s-Laughingstocks-and-Other-Verses_9434
9435	Sound	The-Trumpet-Major_9435
9436	Sound	Two-on-a-Tower_9436
9437	Sound	Under-the-Greenwood-Tree_9437
9438	Sound	The-Well-Beloved_9438
9451	Sound	The-Woodlanders_9451
9452	Sound	Wessex-Poems-and-Other-Verses_9452
9510	Sound	The-Lock-and-Key-Library--The-Most-Interesting-Stories-of-All-Nations--American_9510
9511	Sound	Several-Works-by-Edgar-Allan-Poe_9511
9512	Sound	The-Works-of-Edgar-Allan-Poe-Volume-1_9512
9513	Sound	The-Works-of-Edgar-Allan-Poe-Volume-2_9513
9514	Sound	The-Works-of-Edgar-Allan-Poe-Volume-3_9514
9515	Sound	The-Works-of-Edgar-Allan-Poe-Volume-4_9515
9516	Sound	The-Works-of-Edgar-Allan-Poe-Volume-5_9516
9517	Sound	The-Second-Funeral-of-Napoleon_9517
9518	Sound	The-Paris-Sketch-Book-of-Mr.-M.-A.-Titmarsh_9518
9519	Sound	A-Little-Dinner-at-Timmins-s_9519
9520	Sound	The-Bedford-Row-Conspiracy_9520
9521	Sound	Burlesques_9521
9522	Sound	Barry-Lyndon_9522
9523	Sound	The-Christmas-Books-of-Mr.-M.A.-Titmarsh_9523
9524	Sound	Notes-on-a-Journey-from-Cornhill-to-Grand-Cairo_9524
9525	Sound	George-Cruikshank_9525
9526	Sound	Catherine--a-Story_9526
9527	Sound	The-Fatal-Boots_9527
9528	Sound	The-Fitz-Boodle-Papers_9528
9529	Sound	The-History-of-Samuel-Titmarsh-and-the-Great-Hoggarty-Diamond_9529
9530	Sound	The-History-of-Henry-Esmond-Esq.--13-A-Colonel-in-the-Service-of-Her-Majesty-Queen-Anne_9530
9531	Sound	John-Leech-s-Pictures-of-Life-and-Character_9531
9532	Sound	The-Lock-and-Key-Library--Classic-Mystery-and-Detective-Stories--Old-Time-English_9532
9533	Sound	Little-Travels-and-Roadside-Sketches_9533
9534	Sound	The-Tremendous-Adventures-of-Major-Gahagan_9534
9535	Sound	Men-s-Wives_9535
9536	Sound	The-Newcomes--13-Memoirs-of-a-Most-Respectable-Family_9536
9537	Sound	The-History-of-Pendennis_9537
9538	Sound	Roundabout-Papers_9538
9539	Sound	The-Rose-and-the-Ring_9539
9540	Sound	The-Book-of-Snobs_9540
9541	Sound	The-Wolves-and-the-Lamb_9541
9551	Sound	The-Adventures-of-Sherlock-Holmes_9551
9552	Sound	The-Hound-of-the-Baskervilles_9552
9553	Sound	The-Return-of-Sherlock-Holmes_9553
9554	Sound	His-Last-Bow_9554
9555	Sound	The-Memoirs-of-Sherlock-Holmes_9555
9556	Sound	A-Study-in-Scarlet_9556
9557	Sound	The-Valley-of-Fear_9557
9558	Sound	The-Sign-of-the-Four_9558
9671	Sound	Daniel-Deronda_9671
9672	Sound	Adam-Bede_9672
9673	Sound	Brother-Jacob_9673
9674	Sound	The-Lifted-Veil_9674
9675	Sound	The-Mill-on-the-Floss_9675
9676	Sound	Silas-Marner_9676
9677	Sound	Of-Captain-Mission_9677
9678	Sound	The-Consolidator_9678
9679	Sound	The-Life-Adventures-and-Piracies-of-the-Famous-Captain-Singleton_9679
9680	Sound	Dickory-Cronke_9680
9681	Sound	Everybody-s-Business-is-Nobody-s-Business_9681
9682	Sound	An-Essay-Upon-Projects_9682
9683	Sound	A-Journal-of-the-Plague-Year_9683
9684	Sound	From-London-to-Land-s-End_9684
9685	Sound	Moll-Flanders_9685
9686	Sound	The-Further-Adventures-of-Robinson-Crusoe_9686
9687	Sound	Robinson-Crusoe_9687
9688	Sound	Tour-through-the-Eastern-Counties-of-England_9688
9689	Sound	Three-Ghost-Stories_9689
9690	Sound	A-Child-s-History-of-England_9690
9691	Sound	All-the-Year-Round_9691
9692	Sound	A-Message-from-the-Sea_9692
9693	Sound	American-Notes_9693
9694	Sound	The-Battle-of-Life_9694
9695	Sound	Bleak-House_9695
9696	Sound	A-Christmas-Carol_9696
9697	Sound	Reprinted-Pieces_9697
9698	Sound	Some-Christmas-Stories_9698
9699	Sound	Martin-Chuzzlewit_9699
9702	Sound	The-Old-Curiosity-Shop_9702
9703	Sound	Dombey-and-Son_9703
9704	Sound	Doctor-Marigold_9704
9705	Sound	The-Mystery-of-Edwin-Drood_9705
9706	Sound	Speeches--Literary-and-Social_9706
9707	Sound	Going-into-Society_9707
9708	Sound	George-Silverman-s-Explanation_9708
9709	Sound	Hard-Times_9709
9710	Sound	Holiday-Romance_9710
9711	Sound	The-Holly-Tree_9711
9712	Sound	Hunted-Down_9712
9713	Sound	The-Haunted-Man-and-the-Ghost-s-Bargain_9713
9714	Sound	A-House-to-Let_9714
9715	Sound	Little-Dorrit_9715
9716	Sound	The-Lamplighter_9716
9717	Sound	The-Lazy-Tour-of-Two-Idle-Apprentices_9717
9718	Sound	Mudfog-and-Other-Sketches_9718
9719	Sound	Our-Mutual-Friend_9719
9720	Sound	Mugby-Junction_9720
9721	Sound	Master-Humphrey-s-Clock_9721
9722	Sound	Mrs.-Lirriper-s-Lodgings_9722
9723	Sound	Mrs.-Lirriper-s-Legacy_9723
9724	Sound	Miscellaneous-Papers_9724
9725	Sound	Nicholas-Nickleby_9725
9726	Sound	No-Thoroughfare_9726
9727	Sound	Oliver-Twist_9727
9728	Sound	Pictures-from-Italy_9728
9729	Sound	Perils-of-Certain-English-Prisoners_9729
9730	Sound	The-Pickwick-Papers_9730
9731	Sound	To-Be-Read-at-Dusk_9731
9732	Sound	Barnaby-Rudge_9732
9733	Sound	Sketches-by-Boz-illustrative-of-everyday-life-and-every-day-people_9733
9734	Sound	Sketches-of-Young-Gentlemen_9734
9735	Sound	Somebody-s-Luggage_9735
9736	Sound	Sunday-under-Three-Heads_9736
9737	Sound	The-Seven-Poor-Travellers_9737
9738	Sound	The-Chimes--13-A-Goblin-Story-of-Some-Bells-That-Rang-an-Old-Year-out-and-a-New-Year-In_9738
9739	Sound	Cricket-on-the-Hearth_9739
9740	Sound	Tom-Tiddler-s-Ground_9740
9741	Sound	The-Uncommercial-Traveller_9741
9742	Sound	The-Wreck-of-the-Golden-Mary_9742
9743	Sound	Sketches-of-Young-Couples_9743
9744	Sound	David-Copperfield_9744
10137	Sound	Mary-Had-a-Little-Lamb--13-Recording-taken-from-Movietone-Production-news-film_10137
10152	Sound	Voice-Trial---Kinetophone-actor-audition_10152
10153	Sound	Voice-Trial---Kinetophone-Actor-Audition_10153
10154	Sound	Voice-Trial---Kinetophone-Actor-Audition_10154
10155	Sound	The-Right-of-the-People-to-Rule_10155
10156	Sound	M-appari---Martha_10156
10157	Sound	Which-Switch-is-the-Switch-Miss-for-Ipswich---13-From-Rosy-Rapture_10157
10158	Sound	Daybreak-at-Calamity-Farm_10158
10167	Sound	Mr.-Thomas-Cat_10167
10168	Sound	Kaiser-Frederick-March_10168
10169	Sound	Semper-Fidelis-March_10169
10170	Sound	Stars-and-Stripes-Forever_10170
10171	Sound	Santa-Lucia_10171
10172	Sound	Minuet-in-G-Flat-major-and-Valse-Bluette_10172
10173	Sound	Hungarian-Rhapsody-No.-2-Part-1_10173
10174	Sound	William-Tell-Overture-Pt.-2_10174
10175	Sound	Prelude-in-C-Sharp-Minor-Op.-3_10175
10176	Sound	The-Debutante--13-Caprice-Brillante_10176
10177	Sound	Ride-of-the-Valkyries_10177
10178	Sound	Piano-Sonata-No.-14-in-C-sharp-minor--Moonlight-_10178
10179	Sound	Extracts-from-the-Ballet-Suite-Scherazada-Pt.-1_10179
10180	Sound	Slavonic-Dance-No.-1_10180
10181	Sound	Clair-de-Lune--13-From-Suite-Bergamasque_10181
10182	Sound	Trio-No.-1-in-B-Flat-Pt.-1--13-1st-Movement-allegro-moderato-Op.-99_10182
10183	Sound	Etude-Nouvelle-in-A-Flat-and-Etude-in-C-Major-Op.-10-No.-1_10183
10184	Sound	Quartet-in-G-1st-Movement-Pt.-1_10184
10185	Sound	Minstrel-Potpourri_10185
10186	Sound	Schultz-at-the-Paris-Exposition_10186
10187	Sound	Reuben-Haskin-s-ride-on-the-Cyclone-Auto_10187
